Year,NOC,Rank,Gold,Silver,Bronze,Total,Market_Share_Gold,Market_Share_Total,Total_Events,is_host,Host_NOC,years_since_last,crossed_war,years_since_hosted,olympic_experience,first_medal_year,is_post_soviet,years_since_independence,NOC_original,Gold_lag1,Gold_lag2,Gold_lag3,Silver_lag1,Silver_lag2,Silver_lag3,Bronze_lag1,Bronze_lag2,Bronze_lag3,Total_lag1,Total_lag2,Total_lag3,Gold_rolling_mean_3,Gold_rolling_max_3,Gold_rolling_min_3,Gold_rolling_std_3,Gold_rolling_mean_5,Gold_rolling_max_5,Gold_rolling_min_5,Gold_rolling_std_5,Silver_rolling_mean_3,Silver_rolling_max_3,Silver_rolling_min_3,Silver_rolling_std_3,Silver_rolling_mean_5,Silver_rolling_max_5,Silver_rolling_min_5,Silver_rolling_std_5,Bronze_rolling_mean_3,Bronze_rolling_max_3,Bronze_rolling_min_3,Bronze_rolling_std_3,Bronze_rolling_mean_5,Bronze_rolling_max_5,Bronze_rolling_min_5,Bronze_rolling_std_5,Total_rolling_mean_3,Total_rolling_max_3,Total_rolling_min_3,Total_rolling_std_3,Total_rolling_mean_5,Total_rolling_max_5,Total_rolling_min_5,Total_rolling_std_5,Gold_growth_rate,Gold_change,Gold_acceleration,Silver_growth_rate,Silver_change,Silver_acceleration,Bronze_growth_rate,Bronze_change,Bronze_acceleration,Total_growth_rate,Total_change,Total_acceleration,Gold_is_growing,Gold_streak,Silver_is_growing,Silver_streak,Bronze_is_growing,Bronze_streak,Total_is_growing,Total_streak,Gold_host_boost,Silver_host_boost,Bronze_host_boost,Total_host_boost,market_size_interaction,experience_performance,gold_ratio,silver_ratio,bronze_ratio,gold_silver_ratio,avg_gold_year,std_gold_year,max_gold_year,num_countries,gold_vs_avg,gold_percentile,is_first_participation,is_first_medal,is_comeback
1904,GRE,11,1,0,1,2,0.0044642857142857,0.0089285714285714,224,0,USA,8.0,0,8,8,1896,0,0,Greece,10.0,,,18.0,,,19.0,,,47.0,,,5.5,10.0,1.0,6.363961030678928,5.5,10.0,1.0,6.363961030678928,9.0,18.0,0.0,12.727922061357855,9.0,18.0,0.0,12.727922061357855,10.0,19.0,1.0,12.727922061357855,10.0,19.0,1.0,12.727922061357855,24.5,47.0,2.0,31.81980515339464,24.5,47.0,2.0,31.81980515339464,-0.9,-9.0,,-1.0,-18.0,,-0.9473684210526316,-18.0,,-0.9574468085106383,-45.0,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.02417901965269823,44.0,0.3333333333333333,0.0,0.3333333333333333,1.0,7.461538461538462,20.634176280366287,76,13,-6.461538461538462,0.34615384615384615,0,0,0
1908,GRE,15,0,3,1,4,0.0,0.0149812734082397,267,0,GBR,4.0,0,12,12,1896,0,0,Greece,1.0,10.0,,0.0,18.0,,1.0,19.0,,2.0,47.0,,3.6666666666666665,10.0,0.0,5.507570547286102,3.6666666666666665,10.0,0.0,5.507570547286102,7.0,18.0,0.0,9.643650760992955,7.0,18.0,0.0,9.643650760992955,7.0,19.0,1.0,10.392304845413264,7.0,19.0,1.0,10.392304845413264,17.666666666666668,47.0,2.0,25.423086620891127,17.666666666666668,47.0,2.0,25.423086620891127,-1.0,-1.0,-0.09999999999999998,,3.0,,0.0,0.0,0.9473684210526316,1.0,2.0,1.9574468085106385,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.6,0.2,0.0,5.7894736842105265,13.243778192748225,56,19,-5.7894736842105265,0.15789473684210525,0,0,0
1912,GRE,15,1,0,1,2,0.0042372881355932,0.0084745762711864,236,0,SWE,4.0,0,16,16,1896,0,0,Greece,0.0,1.0,10.0,3.0,0.0,18.0,1.0,1.0,19.0,4.0,2.0,47.0,0.6666666666666666,1.0,0.0,0.5773502691896287,3.0,10.0,0.0,4.69041575982343,1.0,3.0,0.0,1.7320508075688772,5.25,18.0,0.0,8.616843969807043,1.0,1.0,1.0,0.0,5.5,19.0,1.0,9.0,2.6666666666666665,4.0,2.0,1.1547005383793012,13.75,47.0,2.0,22.18670773233379,,1.0,,-1.0,-3.0,,0.0,0.0,0.0,-0.5,-2.0,-1.5,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.023169746360741972,10.666666666666666,0.3333333333333333,0.0,0.3333333333333333,1.0,5.666666666666667,7.451805939817937,26,18,-4.666666666666667,0.25,0,1,0
1920,GRE,19,0,1,0,1,0.0,0.0027548209366391,363,0,BEL,8.0,1,24,24,1896,0,0,Greece,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,2.0,0.3333333333333333,1.0,0.0,0.577350269189629,2.4,10.0,0.0,4.277849927241488,1.3333333333333333,3.0,0.0,1.5275252316519468,4.4,18.0,0.0,7.700649323271382,0.6666666666666666,1.0,0.0,0.5773502691896258,4.4,19.0,0.0,8.17312669668102,2.3333333333333335,4.0,1.0,1.5275252316519847,11.2,47.0,1.0,20.042454939452902,-1.0,-1.0,,,1.0,,-1.0,-1.0,-1.0,-0.5,-1.0,0.0,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.5,0.0,0.0,7.045454545454546,9.843911692137297,41,22,-7.045454545454546,0.18181818181818182,0,0,0
1956,GRE,35,0,0,1,1,0.0,0.0029239766081871,342,0,AUS,36.0,0,60,60,1896,0,0,Greece,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,4.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.4,1.0,0.0,0.5477225575051661,0.3333333333333333,1.0,0.0,0.5773502691896257,0.8,3.0,0.0,1.3038404810405297,0.6666666666666666,1.0,0.0,0.5773502691896258,0.8,1.0,0.0,0.44721359549995787,1.3333333333333333,2.0,1.0,0.5773502691897293,2.0,4.0,1.0,1.224744871391589,,0.0,,-1.0,-1.0,,,1.0,,0.0,0.0,0.5,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,0.0,4.026315789473684,7.923577004499322,37,38,-4.026315789473684,0.18421052631578946,0,0,1
1960,GRE,21,1,0,0,1,0.0029411764705882,0.0029411764705882,340,0,ITA,4.0,0,64,64,1896,0,0,Greece,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.4,1.0,0.0,0.5477225575051661,0.3333333333333333,1.0,0.0,0.5773502691896257,0.8,3.0,0.0,1.3038404810405297,0.3333333333333333,1.0,0.0,0.5773502691896258,0.6,1.0,0.0,0.5477225575051663,1.0,1.0,1.0,0.0,1.8,4.0,1.0,1.3038404810405297,,1.0,,,0.0,,-1.0,-1.0,,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.017152595521421902,21.333333333333332,0.5,0.0,0.0,1.0,3.4545454545454546,8.37064234554049,43,44,-2.4545454545454546,0.5909090909090909,0,1,0
1968,GRE,42,0,0,1,1,0.0,0.0025906735751295,386,0,MEX,8.0,0,72,72,1896,0,0,Greece,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.4,1.0,0.0,0.5477225575051661,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.4472135954999587,0.6666666666666666,1.0,0.0,0.5773502691896258,0.6,1.0,0.0,0.5477225575051663,1.0,1.0,1.0,0.0,1.2,2.0,1.0,0.4472135954999577,-1.0,-1.0,,,0.0,,,1.0,,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.5,0.0,3.9545454545454546,8.017291038906906,45,44,-3.9545454545454546,0.17045454545454544,0,0,0
1972,GRE,29,0,2,0,2,0.0,0.0045558086560364,439,0,GER,4.0,0,76,76,1896,0,0,Greece,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.2,1.0,0.0,0.4472135954999579,0.6666666666666666,2.0,0.0,1.1547005383792517,0.6,2.0,0.0,0.8944271909999161,0.3333333333333333,1.0,0.0,0.5773502691896258,0.4,1.0,0.0,0.5477225575051664,1.3333333333333333,2.0,1.0,0.5773502691897291,1.2,2.0,1.0,0.4472135954999577,,0.0,,,2.0,,-1.0,-1.0,,1.0,1.0,1.0,0,0,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.0,25.333333333333332,0.0,0.6666666666666666,0.0,0.0,4.0625,9.035170640925289,50,48,-4.0625,0.25,0,0,0
1980,GRE,22,1,0,2,3,0.0022026431718061,0.0066079295154185,454,0,RUS,8.0,0,84,84,1896,0,0,Greece,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.4,1.0,0.0,0.5477225575051661,0.6666666666666666,2.0,0.0,1.1547005383792517,0.4,2.0,0.0,0.8944271909999162,1.0,2.0,0.0,1.0,0.8,2.0,0.0,0.8366600265340756,2.0,3.0,1.0,1.0000000000000584,1.6,3.0,1.0,0.8944271909999157,,1.0,,-1.0,-2.0,,,2.0,,0.5,1.0,-0.5,1,1,0,0,1,1,1,2,0.0,0.0,0.0,0.0,0.013480831319274808,28.0,0.25,0.0,0.5,1.0,5.666666666666667,14.97807922074313,80,36,-4.666666666666667,0.4027777777777778,0,1,0
1984,GRE,30,0,1,1,2,0.0,0.0040650406504065,492,0,USA,4.0,0,88,88,1896,0,0,Greece,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.4,1.0,0.0,0.5477225575051661,1.0,2.0,0.0,1.0,0.6,2.0,0.0,0.8944271909999161,1.0,2.0,0.0,1.0,0.8,2.0,0.0,0.8366600265340756,2.3333333333333335,3.0,2.0,0.5773502691897258,1.8,3.0,1.0,0.8366600265340753,-1.0,-1.0,,,1.0,,-0.5,-1.0,,-0.33333333333333337,-1.0,-0.8333333333333334,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.0,0.3333333333333333,0.3333333333333333,0.0,4.808510638297872,12.672528140537326,83,47,-4.808510638297872,0.24468085106382978,0,0,0
1988,GRE,46,0,0,1,1,0.0,0.0018939393939393,528,0,KOR,4.0,0,92,92,1896,0,0,Greece,0.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,3.0,2.0,0.3333333333333333,1.0,0.0,0.577350269189629,0.2,1.0,0.0,0.4472135954999579,0.3333333333333333,1.0,0.0,0.577350269189626,0.6,2.0,0.0,0.8944271909999161,1.3333333333333333,2.0,1.0,0.5773502691896258,1.0,2.0,0.0,0.7071067811865474,2.0,3.0,1.0,1.0000000000000584,1.8,3.0,1.0,0.8366600265340753,,0.0,,-1.0,-1.0,,0.0,0.0,0.5,-0.5,-1.0,-0.16666666666666663,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30.666666666666664,0.0,0.0,0.5,0.0,4.634615384615385,10.232644505437518,55,52,-4.634615384615385,0.21153846153846154,0,0,0
1992,GRE,26,2,0,0,2,0.0034904013961605,0.0034904013961605,573,0,ESP,4.0,0,96,96,1896,0,0,Greece,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,0.6666666666666666,2.0,0.0,1.154700538379253,0.6,2.0,0.0,0.8944271909999159,0.3333333333333333,1.0,0.0,0.577350269189626,0.6,2.0,0.0,0.8944271909999161,0.6666666666666666,1.0,0.0,0.5773502691896257,0.8,2.0,0.0,0.8366600265340756,1.6666666666666667,2.0,1.0,0.5773502691897281,2.0,3.0,1.0,0.7071067811865472,,2.0,,,0.0,,-1.0,-1.0,-1.0,1.0,1.0,1.5,1,1,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0.02217322651420405,64.0,0.6666666666666666,0.0,0.0,2.0,4.0625,8.591015979239915,45,64,-2.0625,0.65625,0,1,0
1996,GRE,16,4,4,0,8,0.0066225165562913,0.0132450331125827,604,0,USA,4.0,0,100,100,1896,0,0,Greece,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,4.0,0.0,2.0000000000000004,1.4,4.0,0.0,1.6733200530681511,1.3333333333333333,4.0,0.0,2.3094010767585034,1.0,4.0,0.0,1.7320508075688772,0.3333333333333333,1.0,0.0,0.5773502691896256,0.8,2.0,0.0,0.8366600265340756,3.6666666666666665,8.0,1.0,3.785938897200197,3.2,8.0,1.0,2.7748873851023212,1.0,2.0,,,4.0,,,0.0,,3.0,6.0,2.0,1,2,1,1,0,0,1,2,0.0,0.0,0.0,0.0,0.04241873151013744,200.0,0.4444444444444444,0.4444444444444444,0.0,0.8,3.430379746835443,6.580241489419042,44,79,0.5696202531645569,0.7974683544303798,0,0,0
2000,GRE,17,4,6,3,13,0.0059970014992503,0.0194902548725637,667,0,AUS,4.0,0,104,104,1896,0,0,Greece,4.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,8.0,2.0,1.0,3.3333333333333335,4.0,2.0,1.1547005383792512,2.0,4.0,0.0,2.0,3.3333333333333335,6.0,0.0,3.0550504633038935,2.2,6.0,0.0,2.6832815729997477,1.0,3.0,0.0,1.7320508075688772,1.0,3.0,0.0,1.224744871391589,7.666666666666667,13.0,2.0,5.50757054728611,5.2,13.0,1.0,5.167204273105526,0.0,0.0,-1.0,0.5,2.0,,,3.0,,0.625,5.0,-2.375,0,0,1,2,1,1,1,3,0.0,0.0,0.0,0.0,0.039006225928255256,346.6666666666667,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.5714285714285714,3.75,6.85750074412655,37,80,0.25,0.78125,0,0,0
2004,GRE,15,6,6,4,16,0.0089686098654708,0.0239162929745889,669,1,GRE,4.0,0,0,108,1896,0,0,Greece,4.0,4.0,2.0,6.0,4.0,0.0,3.0,0.0,0.0,13.0,8.0,2.0,4.666666666666667,6.0,4.0,1.1547005383792504,3.2,6.0,0.0,2.2803508501982757,5.333333333333333,6.0,4.0,1.1547005383792532,3.2,6.0,0.0,3.03315017762062,2.3333333333333335,4.0,0.0,2.0816659994661326,1.6,4.0,0.0,1.8165902124584947,12.333333333333334,16.0,8.0,4.041451884327389,8.0,16.0,1.0,6.59545297913646,0.5,2.0,0.5,0.0,0.0,-0.5,0.33333333333333326,1.0,,0.23076923076923084,3.0,-0.39423076923076916,1,1,0,0,1,2,1,4,4.666666666666667,5.333333333333333,2.3333333333333335,12.333333333333334,0.05836123508865447,504.00000000000006,0.35294117647058826,0.35294117647058826,0.23529411764705882,0.8571428571428571,4.0675675675675675,6.918965559473491,36,74,1.9324324324324325,0.8108108108108109,0,0,0
2008,GRE,60,0,2,1,3,0.0,0.0044576523031203,673,0,CHN,4.0,0,4,112,1896,0,0,Greece,6.0,4.0,4.0,6.0,6.0,4.0,4.0,3.0,0.0,16.0,13.0,8.0,3.3333333333333335,6.0,0.0,3.0550504633038926,3.2,6.0,0.0,2.2803508501982757,4.666666666666667,6.0,2.0,2.309401076758504,3.6,6.0,0.0,2.6076809620810595,2.6666666666666665,4.0,1.0,1.5275252316519463,1.6,4.0,0.0,1.8165902124584947,10.666666666666666,16.0,3.0,6.806859285554051,8.4,16.0,2.0,6.107372593840988,-1.0,-6.0,-1.5,-0.6666666666666667,-4.0,-0.6666666666666667,-0.75,-3.0,-1.0833333333333333,-0.8125,-13.0,-1.0432692307692308,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,373.33333333333337,0.0,0.5,0.25,0.0,3.471264367816092,7.376643026219565,48,87,-3.471264367816092,0.1896551724137931,0,0,0
2012,GRE,77,0,0,2,2,0.0,0.0029850746268656,670,0,GBR,4.0,0,8,116,1896,0,0,Greece,0.0,6.0,4.0,2.0,6.0,6.0,1.0,4.0,3.0,3.0,16.0,13.0,2.0,6.0,0.0,3.4641016151377535,2.8,6.0,0.0,2.6832815729997477,2.6666666666666665,6.0,0.0,3.0550504633038944,3.6,6.0,0.0,2.6076809620810595,2.3333333333333335,4.0,1.0,1.5275252316519463,2.0,4.0,0.0,1.5811388300841893,7.0,16.0,2.0,7.810249675906658,8.4,16.0,2.0,6.107372593840988,,0.0,,-1.0,-2.0,-0.33333333333333326,1.0,1.0,1.75,-0.33333333333333337,-1.0,0.47916666666666663,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.6666666666666666,0.0,3.5232558139534884,7.615350973621398,48,86,-3.5232558139534884,0.18604651162790697,0,0,0
2016,GRE,25,3,1,2,6,0.0043988269794721,0.0087976539589442,682,0,BRA,4.0,0,12,120,1896,0,0,Greece,0.0,0.0,6.0,0.0,2.0,6.0,2.0,1.0,4.0,2.0,3.0,16.0,1.0,3.0,0.0,1.7320508075688754,2.6,6.0,0.0,2.6076809620810595,1.0,2.0,0.0,1.0000000000000036,3.0,6.0,0.0,2.82842712474619,1.6666666666666667,2.0,1.0,0.577350269189625,2.4,4.0,1.0,1.1401754250991372,3.6666666666666665,6.0,2.0,2.081665999466148,8.0,16.0,2.0,6.2048368229954285,,3.0,,,1.0,,0.0,0.0,-1.0,2.0,4.0,2.3333333333333335,1,1,1,1,0,0,1,1,0.0,0.0,0.0,0.0,0.02870892166966597,120.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,1.5,3.558139534883721,6.898601138956986,46,86,-0.558139534883721,0.7325581395348837,0,1,0
2020,GRE,36,2,1,1,4,0.0026281208935611,0.0052562417871222,761,0,JPN,4.0,0,16,124,1896,0,0,Greece,3.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,6.0,2.0,3.0,1.6666666666666667,3.0,0.0,1.5275252316519448,2.2,6.0,0.0,2.4899799195977463,0.6666666666666666,1.0,0.0,0.5773502691896322,2.0,6.0,0.0,2.3452078799117144,1.6666666666666667,2.0,1.0,0.577350269189625,2.0,4.0,1.0,1.2247448713915885,4.0,6.0,2.0,2.000000000000016,6.2,16.0,2.0,5.674504383644443,-0.33333333333333337,-1.0,,0.0,0.0,,-0.5,-1.0,-0.5,-0.33333333333333337,-2.0,-2.3333333333333335,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.017440069791554894,206.66666666666669,0.4,0.2,0.2,1.0,3.6559139784946235,7.022471111671376,39,93,-1.6559139784946235,0.6021505376344086,0,0,0
2024,GRE,51,1,1,6,8,0.0013550135501355,0.010840108401084,738,0,FRA,4.0,0,20,128,1896,0,0,Greece,2.0,3.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,6.0,2.0,2.0,3.0,1.0,0.9999999999999971,1.2,3.0,0.0,1.3038404810405293,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.7071067811865469,3.0,6.0,1.0,2.6457513110645903,2.4,6.0,1.0,2.073644135332772,6.0,8.0,4.0,2.000000000000016,4.6,8.0,2.0,2.4083189157584592,-0.5,-1.0,-0.16666666666666663,0.0,0.0,0.0,5.0,5.0,5.5,1.0,4.0,1.3333333333333335,0,0,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.00895026818556666,256.0,0.1111111111111111,0.1111111111111111,0.6666666666666666,0.5,3.6043956043956045,6.990277567019815,40,91,-2.6043956043956045,0.43956043956043955,0,0,0
2012,GRN,50,1,0,0,1,0.0014925373134328,0.0014925373134328,670,0,GBR,0.0,0,999,0,2012,0,0,Grenada,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.009714580801450039,0.0,0.5,0.0,0.0,1.0,3.5232558139534884,7.615350973621398,48,86,-2.5232558139534884,0.47674418604651164,1,1,0
2016,GRN,69,0,1,0,1,0.0,0.001466275659824,682,0,BRA,4.0,0,999,4,2012,0,0,Grenada,1.0,,,0.0,,,0.0,,,1.0,,,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,,,1.0,,,0.0,,0.0,0.0,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.0,0.0,3.558139534883721,6.898601138956986,46,86,-3.558139534883721,0.16279069767441862,0,0,0
2020,GRN,86,0,0,1,1,0.0,0.0013140604467805,761,0,JPN,4.0,0,999,8,2012,0,0,Grenada,0.0,1.0,,1.0,0.0,,0.0,0.0,,1.0,1.0,,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,-1.0,-1.0,,,1.0,,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0,0.0,0.5,0.0,3.6559139784946235,7.022471111671376,39,93,-3.6559139784946235,0.15591397849462366,0,0,0
2024,GRN,80,0,0,2,2,0.0,0.002710027100271,738,0,FRA,4.0,0,999,12,2012,0,0,Grenada,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25,1.0,0.0,0.5,0.3333333333333333,1.0,0.0,0.5773502691896258,0.25,1.0,0.0,0.5,1.0,2.0,0.0,1.0,0.75,2.0,0.0,0.9574271077563381,1.3333333333333333,2.0,1.0,0.5773502691896258,1.25,2.0,1.0,0.5,,0.0,,,0.0,,1.0,1.0,,1.0,1.0,1.0,0,0,0,0,1,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,3.6043956043956045,6.990277567019815,40,91,-3.6043956043956045,0.15934065934065933,0,0,0
2012,GUA,70,0,1,0,1,0.0,0.0014925373134328,670,0,GBR,0.0,0,999,0,2012,0,0,Guatemala,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.5232558139534884,7.615350973621398,48,86,-3.5232558139534884,0.18604651162790697,1,0,0
2024,GUA,60,1,0,1,2,0.0013550135501355,0.002710027100271,738,0,FRA,12.0,0,999,12,2012,0,0,Guatemala,0.0,,,1.0,,,0.0,,,1.0,,,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,1.5,2.0,1.0,0.7071067811865476,,1.0,,-1.0,-1.0,,,1.0,,1.0,1.0,,1,1,0,0,1,1,1,1,0.0,0.0,0.0,0.0,0.00895026818556666,6.0,0.3333333333333333,0.0,0.3333333333333333,1.0,3.6043956043956045,6.990277567019815,40,91,-2.6043956043956045,0.43956043956043955,0,1,1
1980,GUY,35,0,0,1,1,0.0,0.0022026431718061,454,0,RUS,0.0,0,999,0,1980,0,0,Guyana,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,5.666666666666667,14.97807922074313,80,36,-5.666666666666667,0.16666666666666666,1,0,0
1924,HAI,23,0,0,1,1,0.0,0.0034246575342465,292,0,FRA,0.0,0,999,0,1924,0,0,Haiti,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,4.666666666666667,8.961455925668123,45,27,-4.666666666666667,0.16666666666666666,1,0,0
1928,HAI,30,0,1,0,1,0.0,0.0039682539682539,252,0,NED,4.0,0,999,4,1924,0,0,Haiti,0.0,,,0.0,,,1.0,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,,1.0,,-1.0,-1.0,,0.0,0.0,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,3.3333333333333335,4.291464396527911,22,33,-3.3333333333333335,0.09090909090909091,0,0,0
1996,HKG,49,1,0,0,1,0.0016556291390728,0.0016556291390728,604,0,USA,0.0,0,999,0,1996,0,0,Hong Kong,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0106046828775342,0.0,0.5,0.0,0.0,1.0,3.430379746835443,6.580241489419042,44,79,-2.430379746835443,0.44936708860759494,1,1,0
2004,HKG,65,0,1,0,1,0.0,0.0014947683109118,669,0,GRE,8.0,0,999,8,1996,0,0,Hong Kong,1.0,,,0.0,,,0.0,,,1.0,,,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.5,1.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,-1.0,-1.0,,,1.0,,,0.0,,0.0,0.0,,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.5,0.0,0.0,4.0675675675675675,6.918965559473491,36,74,-4.0675675675675675,0.12837837837837837,0,0,0
2012,HKG,79,0,0,1,1,0.0,0.0014925373134328,670,0,GBR,8.0,0,999,16,1996,0,0,Hong Kong,0.0,1.0,,1.0,0.0,,0.0,0.0,,1.0,1.0,,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,0.3333333333333333,1.0,0.0,0.5773502691896258,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,,0.0,,-1.0,-1.0,,,1.0,,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,0.0,0.0,0.5,0.0,3.5232558139534884,7.615350973621398,48,86,-3.5232558139534884,0.18604651162790697,0,0,0
